featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Clavispora	0.557118946686451	1.96336507130086	0.243933206571812	-1.33826349218805	5.06811630669822	-0.220536366259447	0.376947146432037	0.411679178114119	0.737916302999455	0.429080498306042	0.828310579792186
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	0.29012827899802	0.0806450492028672	0.345342749998829	0.514668604755248	4.64593969703848	0.0861335330716441	0.440625049010451	0.522877435107726	0.837745153412304	0.581103837285902	0.877344019830814
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces	0.0279799672988812	0.7725759963514	-0.131906697385178	-0.763109958531619	4.13608384310383	-0.137916136300773	0.408099765395283	0.435116058047663	0.763874640518427	0.459133846226237	0.812646662422943
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida	6.22427722656467	7.49345221245698	5.70005974217397	-1.522477112965	4.21308915646326	-0.405230243518855	0.306250185532131	0.239896089537917	0.728041883670567	0.186518327686806	0.751609670078265
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__unknown_Saccharomycetales	0.00516685516597803	-0.0381936563446104	0.00742665569477374	0.0640966890908627	4.45657151079963	0.00783891307896157	0.496875002543222	0.516909470631706	0.826936968946481	0.545684523809524	0.860939141508312
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__unknown_Saccharomycetales;g__unknown_Saccharomycetales	1.03227113470167	1.00809678108668	1.04373277235632	-0.212138623348213	5.29908157197835	-0.0368262548733015	0.484375012728044	0.598099937688196	0.859848185871083	0.61428336156597	0.892205058112147
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.528578577478083	-0.0158735841226525	0.680397341986622	0.892637554886886	4.66198513276716	0.164143362179345	0.417445551501987	0.455881100311066	0.797555221548836	0.498753352625635	0.843344976443869
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.113772492014895	0.806989216592599	-0.0297826468492524	-1.08745804303439	4.39976686707598	-0.216085726638585	0.371875111595797	0.420462990581874	0.755138297346109	0.446422101449275	0.815994212532045
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Cornuvesica	0.00254706918781444	-0.347416293076016	0.0532629277443046	0.459630842471541	4.14679399836189	0.0933766072056789	0.450000041100971	0.472397799283449	0.821442527947034	0.495099578863166	0.851905309268265
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.189573958217323	0.925779442136532	0.0351659506775928	-0.812507723795052	4.66338584126272	-0.144661781541293	0.418750067914544	0.472419003155197	0.766706430146045	0.484127670336909	0.830737840049078
k__Fungi;p__Ascomycota;c__unknown_Ascomycota;o__unknown_Ascomycota;f__unknown_Ascomycota;g__unknown_Ascomycota	0.0926836987324302	0.165389163329458	0.0764364659153882	0.193546820676204	4.443393786485	0.0387438630412899	0.484375012728044	0.528476173817016	0.845134205974121	0.566335521362695	0.892800448520712
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unknown_Agaricomycetes;f__unknown_Agaricomycetes;g__unknown_Agaricomycetes	-0.048335619647693	0.190268244901408	-0.109861672812936	-0.270051290481168	4.1781332517552	-0.0481560873018747	0.473520270696565	0.434016670833739	0.770546119710018	0.460304618388857	0.830031590089314
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium	0.100568134358186	-0.0302159783045148	0.11735098894615	0.0265846008601485	4.24916884040766	0.00270005508415854	0.498442368860973	0.486355108721079	0.803618223023879	0.527242141916055	0.851055504729867
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.141841204041926	0.183735159351543	0.12445582578344	0.345256147378247	4.51172147211718	0.0602508692296453	0.4656250281072	0.484097516078388	0.815633883366545	0.514943005364201	0.862210270982587
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.0624076398189199	-0.124265911455978	0.104852902130275	0.384702677993186	4.42526165290752	0.0718156030431977	0.462500030690104	0.462072581165145	0.810207169755876	0.494501693958216	0.85867706241132
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma	0.944066469195236	0.118347948425841	1.21167032313458	1.49948726974306	4.8693274576844	0.255312132848861	0.371875111595797	0.396169742229072	0.766873413553799	0.417791854884246	0.823297381921987
k__Fungi;p__Chytridiomycota;c__unknown_Chytridiomycota;o__unknown_Chytridiomycota;f__unknown_Chytridiomycota;g__unknown_Chytridiomycota	0.119637692838301	0.245866303331619	0.0743432744536898	-0.00315345894318142	4.37222784330162	-0.00192575545266798	0.5	0.509123165879667	0.797583038518078	0.538639598626012	0.86528298952435
k__Fungi;p__unknown_Fungi;c__unknown_Fungi;o__unknown_Fungi;f__unknown_Fungi;g__unknown_Fungi	4.48584431394106	0.92739876083509	5.53329313902793	4.33092156569165	4.39856045817454	0.906504420688908	0.184375427004342	0.0403034002056975	0.411358409475365	0.0230654761904762	0.427397371473811

