OTUID,kingdom,phylum,class,order,family,genus,species,ASV
594bc3ee58a738b27742827dbb3fca62,Bacteria,Actinobacteriota,Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,2551
c39fd9167817785eff95df1dc7f29972,Bacteria,Actinobacteriota,Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,2552
5899a734f498b39caa2decc0b9e9f166,Bacteria,Actinobacteriota,Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,unknown_Actinobacteriota_MB-A2-108,2553
443fd7987f3a1c9c7a7f991787dccaba,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2554
5b3951d89820ffe5edba4f319f5d363c,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2555
f383d850244adb4c750ec1595a8f7937,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2556
42da0e9615fcf5013035376d81bbb0d3,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2557
ba41ff5511b77edeeef195c199f52d2d,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2558
4c7f0f4792607c5160d1ee9bbc3fb790,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2559
2fe22324c2e679abd79a20ec1168c593,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2560
cd6263d91ddb0c11cbefebba94e7bade,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2561
5cf88621fc09640479d0bd67d7cd724b,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2562
7d3bd293c0e1b81ad1e959f878bdc2cf,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2563
0922e94fd405ee8c0ead0127f9e34762,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,unknown_Rubrobacter,2564
591d5aa3fff0c7ddf8c2a4fe29706e51,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2565
396c7dfb7d7e1942d6c872c2c42fe214,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2566
a75f3441aad31f0c2f39d74972a5bf62,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2567
02de82297d2430d514c678027a98772c,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2568
62e5915be8119f062d992558066d7791,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2569
e0a470c79eb002d962bd31c0a1747201,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2570
dac1f0c0d43a2cc9b9ae4bc7adf538af,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2571
15509ad9db484e193094eacf9f8b2ae2,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2572
6b7a61ad2d0736b949f9c49d95cb6e00,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2573
742fe4c9ddc0360ef58a551872738914,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,unknown_Gaiella,2574
205ddc786c928aa9de1855997cb5baed,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2575
b23aec034d3fb737095b46ecc3c50fc2,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2576
4f4bd3ce46457a33b13caec214605650,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiella,2577
43c57d3a3e49323d9a544eb948f5482b,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiella,2578
f709dd0461900ba3ac31a2e04c698836,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2579
78dc23d5999af3674e9d4e4b4e5ab898,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2580
176c8383b4dbdfdcf5b7ff83bd101205,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2581
a2e0b7f24ab80757a90547bb4302e9f0,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2582
f039f871841397d0965b1d314d19cab5,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2583
c7205539ff658c0bf8f7407f2f1ff3eb,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2584
177ce671998582d78f9404b5e22f330e,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2585
c15a3d10a0f84b194f4b802ee27bad94,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2586
03e8ce5f77f252a61beda3186ac8e02c,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2587
96d1ffc5d779f4164ce8b8ade210f4a1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2588
e165d553b2fd78bbd15e2d859c53c3ab,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2589
95530c6db6e79b665f70642cd0165f35,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2590
ca5d32f717faf2aa6b8171de6ca18a27,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2591
791f18f9277f6405aba9692f75089647,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2592
507f259ca7bc0cb3f58c31eb059c5c86,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2593
0d60714795906f049f69adaa20371470,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2594
e3ac78610ebc468ce7fb175f4e0d6928,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2595
cbf97d7bfb5839a1c22cf878a90d1f13,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2596
55c6a065d1f7c0e5a23078e94bd1121b,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2597
3628a63d0c0b6438fb1929a51c3a49a8,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2598
47f082d5849cbc6967f3ceaed9408b4c,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2599
6b2c08740dfd7e6907bc1155e88980ce,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2600
54fd6b4d076b9365f3d47c786886e2a3,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2601
8eb6656f2f04108eb3cd4fa39eeb89f8,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2602
e24733960f1b2ded2627a1382d075809,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2603
77ec2c418bad8bfb31d7ca9c7fd4eeb3,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2604
4b3968c1b7d844b5481f9e5a54ce92ed,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2605
32efb8b3bce03fa6a355debf7afe5a56,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2606
499d6adb3ee59d517250f76cafce6b52,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2607
fdf85483e91320da6a4c2df0af94492e,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2608
153f3a9265996fc3051365aaa30c9372,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2609
0109b37774296a31ed8ba8826e0b3f93,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2610
b433a94081cad89d6314d52665b9e28b,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2611
4d9ab468d28cfa8bb5425527a49c20ec,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2612
4a703fee07a9937030b84964fc86b2ba,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2613
b6a211dc8eedbf352192de498f6ee561,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2614
79ad9f9ffaf9bffa8f66428b432ff8e7,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2615
ffcf6d2d65a403781473feea8bf9a7b2,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2616
bbaceddb22d4c7015d39a51d65942bfa,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2617
430d8593465b24be6d47b7aad617b184,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unknown_Gaiellales,unknown_Gaiellales,unknown_Gaiellales,2618
5d645584031acca1dac72f8c75b00cad,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2619
e329d2e6ba9767c0580aeaa128955d77,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2620
dcff5e9e37c2176c06f0b097c07e27c1,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2621
e949841a6c70b669cb7c193d219b98b5,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2622
39bf741c7f35435b52b8af104d4f899e,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2623
cda4ae543ed04d370e4b7e4569c1183e,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2624
1b2ad3ee03534cd5c6074516c20a3f9d,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2625
d40156ef002711cf17f8e6f7b419ecd3,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2626
d04d6663f0d06c06ca3add9c13ab0f88,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2627
c00a483272a46b30547cd87336dac9e4,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2628
2e43780da97c8e4eb2f5cbc738256430,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2629
8329e235ad3f9d3c93af4cbc3efa2e1c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2630
d38defc547c1659a3e6d44319d38cc09,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2631
cf71c021132df057f6a991a46c51ec60,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2632
b9190ebfc55532e13642c9bebbfcba29,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2633
36a4c41cc00db385d946004a4025f775,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2634
0b9ad245e797631548672b389193ce19,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2635
a7b87bf80114eee69a799ed744f90941,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2636
e25e7379c3d8b42890674da20e0908c2,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2637
e6a51b2e6e5cbba150c2cc0a75d27788,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2638
b48a01ce10b98129c921de6f0f6f2d0c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2639
c60b1aa58c63b01bb24f78ed1607d697,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2640
7883afca0ec7438ffcd928879470402c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2641
51f4bda44ef8f76b5b1b74fdebf852b8,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2642
ce681e5cd1f6737fa09fc22ecf414109,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2643
b793bf1e90d551ae51a0eca6099a34a3,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2644
81b995c36e0d14d912113c90f5aec8d0,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2645
234fb4fb9fb6b5e239acbce9a139142b,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2646
3ebb1d60dcfd189ec2b9bec30a4b74f3,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2647
c0c7a4245b0263bacbc47e3b2d6f06b5,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2648
e2ce4f6cdd801914e150edbbc871e27b,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2649
512b4758d75cac163664b44bb2155c94,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2650
ea1ebb6b860333eed8423550b8d04dd5,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2651
c6cc8e1bcb2406a8d0e8b2d4dab20ffd,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2652
dd95eacb5e52b6cf8a819363fafcb255,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2653
fab66323e012bd6243394ef2d73f4c10,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2654
597b2725357bd5e69f078a25ac9b9de1,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2655
161974d4cf36ec131df6c54a047241d2,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2656
2bccbbebbbb0ce6091a18128f89e9a49,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2657
6b44f6f1ab541d7885ac72b797acff55,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2658
3a1574b7bc2f0b1dfba8782d8db2cdcb,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2659
5b4a299fe9debdc39e6293ebd62101f5,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2660
10ed0134af67410c355e1e103f3e4dad,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2661
fc17609d3dee1adf0249a341b641f3ce,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2662
bbe0aba278cda953b19b2691a1215544,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2663
e3f4c9cf9e37356542a47f4051c73c8f,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2664
188c6866095020b75ae5789220c86202,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2665
458dee9c549d9ea0ad89ee805dc8faa2,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2666
2b07209c3f2215a570fea1c2d15b6355,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2667
811dc451659144cad643bae47f2ebba9,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2668
5c27c03e51ea8a255eabd0ed2f208883,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2669
4566b888a7145203d5f8162774331a07,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2670
4eb098bae154135d3ff04b7c0d15106c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2671
7fa2bc6a7fb7f3d9201519bb5db6ad6b,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2672
c3ee6afb008373103006a02902434f9a,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2673
14a6fc4a34e61c3a56a197be5c26ec14,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2674
dca3e6c89de3b429e6140c0c226c936d,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2675
c238490b3ceb60219f2aba36295773ef,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2676
0801b7e8d1fbd609be858a9eb98ec7c4,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2677
cae25416216a6d3c5f2425c866509dc6,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2678
41f66eae4303aefaa497320e3a72c314,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2679
a4250a1c504d21f9965733859fe160ca,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2680
c232ae9a02202184ddaacb236a841525,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2681
efc4349ef9d9aad5bde726c169566570,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2682
6c4d724a41b6feeea0acf4385a17f8f5,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2683
83b277bd9fb1649a29a8f94cd14212b8,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2684
6491367cb585f193e909838489df50ec,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2685
c274bfbd925b6a9a5992f7cca9f51a32,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2686
bad154564b32de6dd65161ba33479c1c,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2687
fed241ca65b2337c63e4f3cf0adcf4b3,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2688
5bc03a80d7c450348a34ba5d86ada203,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,unknown_Solirubrobacterales_67-14,2689
